ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Dividend yield (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SHB,2024,2,0.7051002302,39554053444800,3662412356,4.8211206203,1.91803621,-39.5066429901,623.9690613363582,15316.9713148489,0.5179537170908961,0.1558791297,0.0,0.0129746419,0.1666666667,11.762856559429624,10.7628565594,0.09363076303546362,1.531489644275153
SHB,2024,1,0.809450967,43399586418600,3662412356,5.5184294007,2.0349244383,-3.3594045598,876.275986438923,14639.5525894736,0.6207427325466129,0.1558162728,0.0,0.0128236945,0.1518987342,11.679818293662692,10.6798182937,0.09860863022177818,1.4518782926248668
SHB,2023,4,0.8189686918,41385259622800,3662412356,5.5957683539,1.9403830313,1.0053281775,158.1102682365459,13797.8412526959,0.10811410788614155,0.157517018,0.0,0.0124896894,0.1327433628,12.638862161337803,11.5852760813,0.10484021749376793,1.3617557039184192
SHB,2023,3,0.8988136991,44512493702100,3618901927,6.0405559736,2.1620657885,1.481203648,568.8720063510027,13684.7046421769,0.46560488046819853,0.1587424331,0.0,0.012803217,0.1219512195,12.028561491607114,11.0285614916,0.10495231728288595,1.3520294987479924
SHB,2023,2,0.8246621499,39265085907950,3618901927,4.9697594258,1.8422304404,1.2351173783,539.2478269279167,13156.9031049898,0.475089096627511,0.177093934,0.0,0.0141395935,0.1382488479,12.29208803663462,11.2920880366,0.10496906531339341,1.299883452017678
SHB,2023,1,0.9204612788,42169696387500,3066887010,5.2686359009,2.0195303635,20.2600255489,939.4438042893534,14938.1623289734,0.4930205131460763,0.1874871368,0.0,0.0147404772,0.1090909091,12.445936643868807,11.4459366439,0.10895655216863723,1.2507452881961691
SHB,2022,4,0.8470588314,36342611068500,3066887010,4.7028771806,1.8790468379,-16.060555168,156.0367233744291,13989.583202806,0.11149559268707344,0.1970754398,0.0,0.0146172222,0.0,12.895257581394905,11.8402496793,0.11601198761833278,1.167272278566217
SHB,2022,3,0.7758903289,32815691007000,3066887010,3.946675353,1.5894235983,-2.1410528062,844.7076764005075,13790.6088036807,0.5373854622612763,0.2097654626,0.0,0.015757631,0.0,12.497210908558964,11.4972109086,0.11686922656298415,1.1546627090204864
SHB,2022,2,0.6880297059,27468798213900,2666873613,3.6045670927,1.3741745444,-3.8546411048,770.4879563784563,14970.2838579925,0.49000667715934565,0.1990118069,0.0,0.0140771217,0.0,13.079415752812448,12.0794157528,0.12381226712700966,1.089949545346852
SHB,2022,1,1.0295505702,38936354749800,2666873613,5.4759384066,1.9159617483,1.9402630452,968.0552491933933,14180.9449895367,0.6113749204901265,0.1936751621,0.0,0.0128151218,0.0,13.632200825684842,12.6322008257,0.13172870584853222,1.0324797238685737
SHB,2021,4,1.2159112873,43203352530600,2666873613,7.1277354637,2.3799542605,2.0174683401,351.9870590882778,13323.3404188322,0.1966265951606278,0.168116125,0.0,0.0108936116,0.0,14.198747986398748,13.2578268708,0.1398658430721045,0.9739836414403164
SHB,2021,3,1.5510592132,54937596427800,2666873613,9.8259291035,3.2638242089,2.4639851666,560.4510062697149,13281.2466636378,0.37690494790944307,0.178072176,0.0,0.0106800896,0.0,16.19929339540499,15.1992933954,0.17025361809976663,0.782983568143919
SHB,2021,2,2.1748935382,57766579530000,1925552651,14.6719350052,3.767307327,29.4618057073,632.6396732737276,13793.7786256877,0.2610601367040376,0.1572261404,0.0,0.0093327051,0.0,17.27659182110316,16.2765924339,0.18351254080849233,0.7251245204582015
SHB,2021,1,1.7817810396,45635597828700,1925552651,13.2809315738,3.5269459335,12.2558660069,690.760130245849,13301.297675085,0.5975674899779815,0.14240212738513947,0.0,0.00847678817808628,0.0,16.336166940408315,15.336167335510254,0.19093789484127363,0.6992352854656669
SHB,2020,4,2.017339147,48489207551600,1750512908,18.6048058352,3.9721123137,-7.9891643991,366.99129555918705,13730.9584466086,0.19393246175525536,0.1225570069,0.0,0.0067023997,0.0,16.927626628516055,16.1690720504,0.20015378912016382,0.6659500973147694
SHB,2020,3,0.9925012299,23697048690000,1755336940,7.9313739262,2.1566349438,-5.4968360837,431.448220989413,13601.9982579527,0.2992985619116233,0.1293080259,0.0,0.0071611973,0.0,16.833838203826506,15.8338382038,0.20421953510813537,0.6518341838522487
SHB,2020,2,1.16115053,26505587794000,1755336940,9.105100914,2.58222535,2.4770227868,406.2023556571424,13004.3432003431,0.29245729557947825,0.1285840071,0.0,0.0068438211,0.0,17.144697701021123,16.144697701,0.21212520924778389,0.6231933923072001
SHB,2020,1,1.0876959267,20888509586000,1755336940,7.2882593681,2.1693347981,-3.8418054044,350.0034585952484,10940.5576572666,0.3648176012940172,0.1381302688,0.0,0.0070843699,0.0,19.21343215461693,18.2134321546,0.25116331625648647,0.5242927793527202
SHB,2019,4,1.5080342188,27909857346000,1755336940,7.914957252,2.9726009514,1.1977496128,370.6917943628532,10543.5273298584,0.2621885274966153,0.1387997552,0.0,0.0070233363,0.0,19.542888774902153,18.7355365622,0.25748620547575685,0.5107902309180834
SHB,2019,3,0.5221524113,9504647399600,1203119924,4.0242893325,1.0882009453,24.6998774636,465.16393655866347,15129.6821180396,0.24820140375214986,0.1364912701,0.0,0.0069716314,0.0,19.625463842914026,18.6254638429,0.2646114981512207,0.4969499454130788
SHB,2019,2,0.4558388753,7940591498400,1203119924,3.8158634563,1.0487261434,-0.80105254,594.0388698940706,14478.8002031292,0.41609926299138517,0.1241107148,0.0,0.0064148186,0.0,19.629851961565656,18.6298519616,0.27531323241291933,0.47557106054546966
SHB,2019,1,0.4652920069,7940591498400,1203119924,4.4639439658,1.135878011,2.878231644,494.020577785727,14184.6408321969,0.4393656923288453,0.1091593378,0.0,0.0056489472,0.0,19.51887485772735,18.5188748577,0.28076546435730265,0.4659090939431924
SHB,2018,4,0.5524801317,9023399430000,1203119924,5.3979657888,1.3384387595,4.353260272,410.6190830565948,13575.1488061966,0.22530293563672352,0.1078089459,0.0,0.0054894377,0.0,19.53260023246636,18.7933797405,0.2893213658041997,0.45193028464099716
SHB,2018,3,0.5395827728,8662463452800,1203119924,5.0566805447,1.3547565022,1.1599387967,231.615314850359,13343.6432060949,0.23731361205759344,0.1019390984,0.0,0.0053789228,0.0,18.668097109487274,17.6680971095,0.24786167038837603,0.43828566331700675
SHB,2018,2,0.5886050741,9143711422400,1203119924,5.3228627711,1.3255123254,0.5270229965,342.8328230395094,12911.8832546239,0.37926091434035825,0.0,0.0,0.0,0.0,19.564783169689434,0.0,0.25607420468859593,0.4241040643487625
SHB,2018,1,0.6571407673,9985895369200,1203119924,5.8888823877,1.5233654876,-1.3650885101,334.36816395037937,12630.4749496123,0.3749077373851843,0.118407263,0.0,0.0062890724,0.0,18.872518943421703,17.8725189434,0.2622200552905252,0.4150320114653848
SHB,2017,4,0.8383633286,13234319164000,1203119924,8.0023104641,2.0511442617,1.8571520055,397.24884482920424,13120.8029085931,0.22316782529762683,0.1102416939,0.0,0.0059202033,0.0,18.697825643772603,18.4680959784,0.26583224546132217,0.40589905070034915
SHB,2017,3,0.9604700248,15159311042400,1203119924,10.8249466379,2.5399611419,9.4814257982,353.90819444196984,13118.5770250952,0.5939121059069841,0.1017386755,0.0,0.0055092661,0.0714285714,19.754892022013344,18.754892022,0.29149582961387854,0.36525555706872465
SHB,2017,2,0.6302346956,8729704729200,1119192914,7.2538822144,1.6407671173,-2.4671672676,348.78884159911684,12376.3417898772,0.4529507321714511,0.0875610778,0.0,0.0048572425,0.1153846154,18.021718321029063,17.0215462862,0.2822933606010541,0.37832380582545266
SHB,2017,1,0.665633766,8953543312000,1119192914,9.009024232,1.7300774076,1.0237078094,218.94527470176604,12018.6210618644,0.26504408171476845,0.0737036627,0.0,0.0040794461,0.1125,18.422255090409767,17.4220880413,0.2928036082611739,0.3673888890671625
SHB,2016,4,0.6347795573,8393946855000,1119192914,9.195386412,1.6902455171,-1.0724450363,278.43457200444715,11815.1252879036,0.16932122522099588,0.0745986368,0.0,0.004163885,0.12,17.678843366381514,16.683930183,0.2983335855807828,0.3625700682318592
SHB,2016,3,0.3885810974,5484045278600,1119192914,5.8797573063,1.2521183042,-2.6985961935,181.7952896724648,12609.9803446046,0.28370677237950087,0.0736755586,0.0,0.0040936425,0.1734693878,17.974603482197182,16.9744037624,0.3222644196613909,0.3265644736373546
SHB,2016,2,0.4479979383,5214540512500,948098275,6.1793623348,1.2289424631,1.6225072507,176.70003671296627,12276.8422123468,0.20945052197286992,0.0,0.0,0.0,0.1545454545,18.190626743840646,0.0,0.34471246053017907,0.3180024798992101
SHB,2016,1,0.484607941,5593779822500,948098275,6.3429946591,1.3584465168,1.2751025011,257.72222821521325,12174.7901764136,0.2750114238250343,0.0789386295,0.0,0.0045888531,0.1440677966,17.632008533424585,16.6317957,0.34914454046384696,0.31529422227108395
SHB,2015,4,0.5478313451,6162638787500,948098275,7.7545360507,1.5649874264,1.1843153418,252.61727219153522,11864.9654831437,0.20449868765507784,0.0,0.0,0.0,0.1307692308,18.19340092416809,0.0,0.3603078273875712,0.3072661757985002
SHB,2015,3,0.5910203945,6541878097500,948098275,8.2830156182,1.8584033329,0.9188478764,203.458866118072,11674.7240259141,0.237741285855491,0.0,0.0,0.0,0.1086956522,16.552215212876263,0.0,0.3640234089259736,0.3023438579755836
SHB,2015,2,0.5484504597,6352258442500,948098275,8.0684198305,1.9120764318,1.0525886506,216.82035018996316,12216.2355434566,0.31075371384602823,0.0,0.0,0.0,0.1119402985,16.37872091683391,0.0,0.3746356640737816,0.2956848055530839
SHB,2015,1,0.6060422797,6921197130800,948109196,9.0194830019,1.9686466873,0.553614828,174.77733651261832,12045.3642341155,0.2686689127622111,0.0,0.0,0.0,0.102739726,15.537710176621355,0.0,0.38187076845744516,0.2915489938541851
SHB,2014,4,0.6513950821,6822841879700,886083361,8.634387843,2.0946098786,0.5204004588,255.06603572708323,11820.7831333795,0.23232472615580835,0.0758898127,0.0,0.0050572992,0.0974025974,16.10493273091356,15.1289700139,0.39032062446366683,0.2871006401256196
SHB,2014,3,0.7452354715,7708925240700,886083361,9.525922766,2.7310344094,4.1828822022,214.88094426140566,11674.1625065556,0.25907251454706043,0.0770902639,7.3209166578,0.0057275142,0.1034482758,14.80621893539462,13.8059448123,0.39771487233957564,0.28240620894729945
SHB,2014,2,0.7412518159,7974750249000,886083361,9.327776273,2.9846933875,1.0303041364,209.48253796969786,12141.6228692731,0.25557858910935516,0.0820374781,7.5733620598,0.0064671208,0.1,13.06309110293359,12.0628261029,0.38398278940632,0.29371440418563416
SHB,2014,1,0.7619810382,8063358585100,886083361,9.9795785728,3.4288465072,-0.929143333,244.43412236131584,11942.5543987131,0.619614816398261,0.079447843,7.6575105271,0.0065589621,0.0989010989,12.09884024590881,11.098575757,0.39133585488873,0.2888987977504626
SHB,2013,4,0.9241000677,9569700298800,886083361,11.2678316806,4.0411954284,1.932467786,244.9817005851665,11687.0460001788,0.32359686383208225,0.0855656856,0.0,0.0065323711,0.0,13.918310000422176,12.8689868967,0.4018901312462579,0.28194589953368265
SHB,2013,3,0.6089832388,6113975190900,886083361,3.6624397814,2.0045882809,-177.063242143,266.47094669572516,11330.3610994361,0.4292103629107741,0.1713740755,7.1134091808,0.0150741449,0.0,11.63032318306239,10.6300491298,0.40425086921861003,0.2740894108934047
SHB,2013,2,0.6087503364,5936758518700,886083361,-20.0178274792,2.096629628,-5.4507985915,156.45658276727306,11006.1540812524,0.2496415867309559,-0.0292605626,6.9072234074,-0.0025347449,0.0,10.712947929580194,9.7126656392,0.4184937610037355,0.26624661490114815
SHB,2013,1,0.6310797175,6113975190900,886083361,-25.9879672051,2.2314258701,5.4434928384,184.03282633246513,10933.6424676425,0.3813372922166496,-0.0228267492,7.1134091808,-0.0018568313,0.0,10.776074967728317,9.7757895408,0.3996113478515978,0.2644925079240758
